Product Name,Specifications,Rating,Price,Product URL,Battery Life,Weight,Webcam,Display Size
MSI Modern 14 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-435IN T...,Intel Core i7 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Carry-in Warranty,4.1,"₹57,990₹85,99032% off",https://www.flipkart.com/msi-modern-14-intel-core-i7-13th-gen-1355u-16-gb-512-gb-ssd-windows-11-home-c13m-435in-thin-light-laptop/p/itm369c13c116a09?pid=COMGMV6VGGGHGU5T&lid=LSTCOMGMV6VGGGHGU5T1BQNCS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_410&otracker=search&fm=organic&iid=56deb82d-bff1-44c5-93e0-ed97ef8356c7.COMGMV6VGGGHGU5T.SEARCH&ppt=pp&ppn=pp&ssid=m2npvfk4hs0000001746682129905&qH=312f91285e048e09,3 cell,1.4 Kg,HD type (30fps@728p),35.56 cm (14 Inch)
Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen 13420H - (16 GB/1 TB SSD/Windows 11 Home) Slim 5 Thin and...,Intel Core i5 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Home Operating System1 TB SSD35.56 cm (14 inch) DisplayOffice Home 20241 Year Carry-in Warranty,Not found,"₹97,290",https://www.flipkart.com/lenovo-ideapad-slim-5-intel-core-i5-13th-gen-13420h-16-gb-1-tb-ssd-windows-11-home-thin-light-laptop/p/itm2225ca67c1b2e?pid=COMHAF73KBHEEFJS&lid=LSTCOMHAF73KBHEEFJS1HR3AF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_411&otracker=search&fm=organic&iid=en_5tKE0cMQACgpdJty07e_CDtpIHBxOHlF1Sm1vLyezjQxE7ArWqyYNhLcQN854yj85pXvrB59ExSB68Yg_GlwtfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=m2npvfk4hs0000001746682129905&qH=312f91285e048e09,Integrated 60Wh,1.39 Kg,"FHD 1080p + IR with Privacy Shutter, ToF Sensor",35.56 cm (14 inch)
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11 and Microsoft Office Home & Student Edition 20241 Year Carry-in Warranty,4.4,"₹69,990₹87,26219% off",https://www.flipkart.com/hp-victus-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15-fa2700tx-gaming-laptop/p/itm068529921479d?pid=COMH8VXVWNPAZCSX&lid=LSTCOMH8VXVWNPAZCSX9Y3PQV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_412&otracker=search&fm=organic&iid=en_5tKE0cMQACgpdJty07e_CDtpIHBxOHlF1Sm1vLyezjSJ1PONUpYog5mKmit7uaZx_NoP3pZHCJZ1yG3_2ARTrvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=m2npvfk4hs0000001746682129905&qH=312f91285e048e09,"3-cell, 52.5 Wh Li-ion polymer",2.29 Kg,HP Wide Vision 720p HD camera with temporal noise reduction,39.62 cm (15.6 inch)
Lenovo AMD Ryzen 7 Octa Core 7730U - (8 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light ...,AMD Ryzen 7 Octa Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.1,"₹39,990₹76,99048% off",https://www.flipkart.com/lenovo-amd-ryzen-7-octa-core-7730u-8-gb-512-gb-ssd-windows-11-home-thinkbook-15-g5-thin-light-laptop/p/itm3138a03a4b1a2?pid=COMGT82XR3HBQGVJ&lid=LSTCOMGT82XR3HBQGVJXIX5PN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_413&otracker=search&fm=organic&iid=56deb82d-bff1-44c5-93e0-ed97ef8356c7.COMGT82XR3HBQGVJ.SEARCH&ppt=pp&ppn=pp&ssid=m2npvfk4hs0000001746682129905&qH=312f91285e048e09,3 Cell,1.70 Kg,"HD 720p, with privacy shutter, fixed focus",39.62 cm (15.6 Inch)
HP 255 G9 Silver AMD Ryzen 5 Hexa Core AMD Ryzen5-5625U - (8 GB/512 GB SSD/Windows 11 Home) 255 G9 Bus...,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM32 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows1 Year Onsite Warranty,4.1,"₹32,500₹54,00039% off",https://www.flipkart.com/hp-255-g9-silver-amd-ryzen-5-hexa-core-ryzen5-5625u-8-gb-512-gb-ssd-windows-11-home-business-laptop/p/itmf0a680c05d471?pid=COMGZR8Y4QG3FNJV&lid=LSTCOMGZR8Y4QG3FNJVYHEMMG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_414&otracker=search&fm=organic&iid=56deb82d-bff1-44c5-93e0-ed97ef8356c7.COMGZR8Y4QG3FNJV.SEARCH&ppt=pp&ppn=pp&ssid=m2npvfk4hs0000001746682129905&qH=312f91285e048e09,"HP Long Life 3-cell, 41 Wh Li-ion",1.75 kg,720p HD camera,39.62 cm (15.6 inch)
Lenovo Yoga 6 AMD Ryzen 7 Octa Core 7730U - (16 GB/1 TB SSD/Windows 11 Home) 13ABR8 2 in 1 Laptop,AMD Ryzen 7 Octa Core Processor16 GB LPDDR4X RAMWindows 11 Operating System1 TB SSD33.78 cm (13.3 inch) Touchscreen Display1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,4.2,"₹77,990₹1,21,69035% off",https://www.flipkart.com/lenovo-yoga-6-amd-ryzen-7-octa-core-7730u-16-gb-1-tb-ssd-windows-11-home-13abr8-2-1-laptop/p/itm0a5d2a15938e8?pid=COMGSVFES2XSYQYY&lid=LSTCOMGSVFES2XSYQYYYK27H0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_415&otracker=search&fm=organic&iid=56deb82d-bff1-44c5-93e0-ed97ef8356c7.COMGSVFES2XSYQYY.SEARCH&ppt=pp&ppn=pp&ssid=m2npvfk4hs0000001746682129905&qH=312f91285e048e09,Not found,1.37 Kg,Full HD 1080p + IR with Privacy Shutter,33.78 cm (13.3 inch)
DELL 15 Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Laptop,"Intel Core i5 Processor (13th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Hardware Service",4.3,"₹49,750₹63,41621% off",https://www.flipkart.com/dell-15-intel-core-i5-13th-gen-1334u-8-gb-512-gb-ssd-windows-11-home-3530-thin-light-laptop/p/itm1a4c8b8dbb6d7?pid=COMHYGBZSWASQK9B&lid=LSTCOMHYGBZSWASQK9BPX07QQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_416&otracker=search&fm=organic&iid=56deb82d-bff1-44c5-93e0-ed97ef8356c7.COMHYGBZSWASQK9B.SEARCH&ppt=pp&ppn=pp&ssid=m2npvfk4hs0000001746682129905&qH=312f91285e048e09,3 Cell,1.62 Kg,HD,39.62 cm (15.6 inch)
MOTOROLA Motobook 60 Full Metal Intel Core 7 (Series 2) 240H - (16 GB/512 GB SSD/Windows 11 Home) 14IR...,Intel Core 7 (Series 2) Processor16 GB DDR5 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) DisplayOffice Home 20241 Year Onsite Warranty,4.2,"₹70,990₹1,04,89032% off",https://www.flipkart.com/motorola-motobook-60-full-metal-intel-core-7-series-2-240h-16-gb-512-gb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itmf0b4d7c55543d?pid=COMHAUZWUZNATFET&lid=LSTCOMHAUZWUZNATFETMS2VMV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_417&otracker=search&fm=organic&iid=en_5tKE0cMQACgpdJty07e_CDtpIHBxOHlF1Sm1vLyezjQ_Ynguy2k2R7jPvW_TBzOa9gIRNu3t2bQiWI0LjJkKwfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=m2npvfk4hs0000001746682129905&qH=312f91285e048e09,Lithium-Polymer,1.4 Kg,Finger Print Sensor,35.56 cm (14 Inch)
HP 15 (2024) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0154AU Thin and Ligh...,AMD Ryzen 3 Quad Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.2,"₹29,990₹45,99534% off",https://www.flipkart.com/hp-15-2024-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-15-fc0154au-thin-light-laptop/p/itm341b4714ead99?pid=COMH56DFUBTUMXRH&lid=LSTCOMH56DFUBTUMXRHUIRDZB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_418&otracker=search&fm=organic&iid=en_5tKE0cMQACgpdJty07e_CDtpIHBxOHlF1Sm1vLyezjQrklAiwC87E_0UDqJF6-nfEHCiHoeZ895yk2EaZGR0jA%3D%3D&ppt=pp&ppn=pp&ssid=m2npvfk4hs0000001746682129905&qH=312f91285e048e09,Not found,1.59 Kg,HP True Vision 1080p FHD camera,39.62 cm (15.6 Inch)
MSI AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-285IN Business Lapt...,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Carry-in Warranty,Not found,"₹46,990₹75,99038% off",https://www.flipkart.com/msi-amd-ryzen-7-octa-core-7730u-16-gb-512-gb-ssd-windows-11-home-modern-14-c7m-285in-business-laptop/p/itmb82466e1d1ca2?pid=COMH3YTFAM57QQEU&lid=LSTCOMH3YTFAM57QQEUGRCIQF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_419&otracker=search&fm=organic&iid=56deb82d-bff1-44c5-93e0-ed97ef8356c7.COMH3YTFAM57QQEU.SEARCH&ppt=pp&ppn=pp&ssid=m2npvfk4hs0000001746682129905&qH=312f91285e048e09,Not found,1.4 Kg,HD type (30fps@720p),35.56 cm (14 Inch)
DELL Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thin and Light La...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Hardware Service,3.9,"₹50,749₹69,00026% off",https://www.flipkart.com/dell-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-inspiron-3520-thin-light-laptop/p/itm23d84e15561c4?pid=COMGWFY5FAPTFVVQ&lid=LSTCOMGWFY5FAPTFVVQ39LEZR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_420&otracker=search&fm=organic&iid=56deb82d-bff1-44c5-93e0-ed97ef8356c7.COMGWFY5FAPTFVVQ.SEARCH&ppt=pp&ppn=pp&ssid=m2npvfk4hs0000001746682129905&qH=312f91285e048e09,Model Number,1.65 Kg,HD,39.62 cm (15.6 Inch)
MOTOROLA Motobook 60 Full Metal Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Windows 11 Home) 14IR...,Intel Core 5 (Series 2) Processor16 GB DDR5 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) DisplayOffice Home 20241 Year Onsite Warranty,4.4,"₹62,990₹93,69032% off",https://www.flipkart.com/motorola-motobook-60-full-metal-intel-core-5-series-2-210h-16-gb-512-gb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itme7b254581c42e?pid=COMHAUZW4MMNNCGT&lid=LSTCOMHAUZW4MMNNCGTEVATRK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_421&otracker=search&fm=organic&iid=en_5tKE0cMQACgpdJty07e_CDtpIHBxOHlF1Sm1vLyezjS23JP84ONG_wTgoEygPPfgSJTGF0cbM9tPgh5OEpEdy_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=m2npvfk4hs0000001746682129905&qH=312f91285e048e09,Lithium-Polymer,1.4 Kg,Finger Print Sensor,35.56 cm (14 Inch)
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5002TU Thin and Ligh...,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.3,"₹44,990₹70,06435% off",https://www.flipkart.com/hp-backlit-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-15s-fy5002tu-thin-light-laptop/p/itm9046eaf5a4af9?pid=COMGZNSBS7Z959EW&lid=LSTCOMGZNSBS7Z959EWGCQAVA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_422&otracker=search&fm=organic&iid=en_5tKE0cMQACgpdJty07e_CDtpIHBxOHlF1Sm1vLyezjS22Mdt0mZD-0zoBFiK2nTDBq8Tq7Iqml105gPcyZHBdQ%3D%3D&ppt=pp&ppn=pp&ssid=m2npvfk4hs0000001746682129905&qH=312f91285e048e09,Warranty Summary,1.69 Kg,HP True Vision 720p HD camera,39.62 cm (15.6 Inch)
HP (2024) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0061TU Thin and Light ...,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty,3.9,"₹34,490₹45,99525% off",https://www.flipkart.com/hp-2024-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15-fd0061tu-thin-light-laptop/p/itmae9a067923020?pid=COMH6AHAGBDZW429&lid=LSTCOMH6AHAGBDZW429RUFX9C&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_423&otracker=search&fm=organic&iid=56deb82d-bff1-44c5-93e0-ed97ef8356c7.COMH6AHAGBDZW429.SEARCH&ppt=pp&ppn=pp&ssid=m2npvfk4hs0000001746682129905&qH=312f91285e048e09,3-cell,Not found,HP True Vision 1080p FHD camerawith temporal noise reduction,39.62 cm (15.6 inch)
ASUS Vivobook Go 14 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK521WS Th...,AMD Ryzen 5 Quad Core Processor8 GB LPDDR5 RAM64 bit Windows 11 Home Operating System512 GB SSD35.56 cm (14 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty,4.3,"₹35,890₹62,99043% off",https://www.flipkart.com/asus-vivobook-go-14-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-e1404fa-nk521ws-thin-light-laptop/p/itm37ab22cfcf18d?pid=COMGZMVFQGYYERFC&lid=LSTCOMGZMVFQGYYERFCTUKILO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_424&otracker=search&fm=organic&iid=56deb82d-bff1-44c5-93e0-ed97ef8356c7.COMGZMVFQGYYERFC.SEARCH&ppt=pp&ppn=pp&ssid=m2npvfk4hs0000001746682129905&qH=312f91285e048e09,6 Hours,1.38 kg,720p HD camera With privacy shutter,35.56 cm (14 inch)
DELL Intel Celeron Quad Core - (8 GB/256 GB SSD/Windows 11 Pro) 5470 Thin and Light Laptop,Intel Celeron Quad Core Processor8 GB DDR4 RAMWindows 11 Operating System256 GB SSD35.56 cm (14 inch) Display1 Year,Not found,"₹21,990₹48,99055% off",https://www.flipkart.com/dell-intel-celeron-quad-core-8-gb-256-gb-ssd-windows-11-pro-5470-thin-light-laptop/p/itmaa0f3ee04f93d?pid=COMHAKFY9YUYGVDF&lid=LSTCOMHAKFY9YUYGVDFCCFSZS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_425&otracker=search&fm=organic&iid=56deb82d-bff1-44c5-93e0-ed97ef8356c7.COMHAKFY9YUYGVDF.SEARCH&ppt=pp&ppn=pp&ssid=m2npvfk4hs0000001746682129905&qH=312f91285e048e09,UPTO 6 HRS,Not found,Not found,35.56 cm (14 inch)
HP AMD Ryzen 5 Quad Core 7th Gen - (8 GB/512 GB SSD/Windows 11 Pro) 245 G10 Laptop,AMD Ryzen 5 Quad Core Processor (7th Gen)8 GB LPDDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1 year Onsite Warrenty,Not found,"₹35,990₹49,99928% off",https://www.flipkart.com/hp-amd-ryzen-5-quad-core-7th-gen-8-gb-512-gb-ssd-windows-11-pro-245-g10-laptop/p/itmb5cef80feed7b?pid=COMH65ZRMV7GBVHQ&lid=LSTCOMH65ZRMV7GBVHQPUPFGZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_426&otracker=search&fm=organic&iid=56deb82d-bff1-44c5-93e0-ed97ef8356c7.COMH65ZRMV7GBVHQ.SEARCH&ppt=pp&ppn=pp&ssid=m2npvfk4hs0000001746682129905&qH=312f91285e048e09,Upto 7.5 Hours,Not found,Not found,35.56 cm (14 inch)
MSI Thin 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Onsite Warranty,4.3,"₹50,990₹70,99028% off",https://www.flipkart.com/msi-thin-15-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-b12ucx-2471in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGYSFG4WHPVAVZ&lid=LSTCOMGYSFG4WHPVAVZ6L3G5Q&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_427&otracker=search&fm=organic&iid=en_5tKE0cMQACgpdJty07e_CDtpIHBxOHlF1Sm1vLyezjRthVAio_XXpDqifwYZ4flBWDrOlT4AUCtzVB7vyKJFDfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=m2npvfk4hs0000001746682129905&qH=312f91285e048e09,Model Number,1.86 Kg,HD type (30fps@720p),39.62 cm (15.6 Inch)
ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVID...,AMD Ryzen 7 Octa Core Processor8 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Carry-in Warranty,4.3,"₹52,990₹70,99025% off",https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-7-octa-core-7435hs-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-fa566nfr-hn260w-laptop/p/itm10514ecd2a794?pid=COMHFT2NBDET7GJX&lid=LSTCOMHFT2NBDET7GJXKL60AC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_428&otracker=search&fm=organic&iid=en_5tKE0cMQACgpdJty07e_CDtpIHBxOHlF1Sm1vLyezjR2BqzU0r9SQBOnhhkTPMKYhvXx1zveLRo2tHEv6lCG7vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=m2npvfk4hs0000001746682129905&qH=312f91285e048e09,3 Cell,2.30 Kg,720p HD camera,39.62 cm (15.6 inch)
HP 250 G9 Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Windows 11 Home) 250 G9 Thin and Light Lapt...,Intel Celeron Dual Core Processor8 GB DDR4 RAM32 bit Windows 11 Home Operating System256 GB SSD39.62 cm (15.6 inch) DisplayWindows 111 year Domestic warranty,4.1,"₹23,490₹27,73415% off",https://www.flipkart.com/hp-250-g9-intel-celeron-dual-core-n4500-8-gb-256-gb-ssd-windows-11-home-thin-light-laptop/p/itmf0a680c05d471?pid=COMGZK2Z2DT2PVXZ&lid=LSTCOMGZK2Z2DT2PVXZV6VEGH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_429&otracker=search&fm=organic&iid=56deb82d-bff1-44c5-93e0-ed97ef8356c7.COMGZK2Z2DT2PVXZ.SEARCH&ppt=pp&ppn=pp&ssid=m2npvfk4hs0000001746682129905&qH=312f91285e048e09,"HP Long Life 3-cell, 41 Wh Li-ion",1.47 kg,720p HD camera,39.62 cm (15.6 inch)
MSI Modern 14 Intel Core i7 12th Gen 1255U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-670IN Th...,Intel Core i7 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Carry-in warranty,4.3,"₹42,999₹78,99045% off",https://www.flipkart.com/msi-modern-14-intel-core-i7-12th-gen-1255u-8-gb-512-gb-ssd-windows-11-home-c12m-670in-thin-light-laptop/p/itm8820edd8b6c55?pid=COMGPXFYSYRWSECV&lid=LSTCOMGPXFYSYRWSECV3FT3CZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_430&otracker=search&fm=organic&iid=56deb82d-bff1-44c5-93e0-ed97ef8356c7.COMGPXFYSYRWSECV.SEARCH&ppt=pp&ppn=pp&ssid=m2npvfk4hs0000001746682129905&qH=312f91285e048e09,3 Cell,1.4 Kg,HD type (30fps@720p),35.56 cm (14 Inch)
SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 1...,Intel Core Ultra 5 Processor16 GB LPDDR5X RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Touchscreen Display1 Year Onsite Warranty,4.9,"₹1,14,990₹1,37,98816% off",https://www.flipkart.com/samsung-galaxy-book5-360-ai-pc-full-metal-chasis-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-np750qha-2-1-laptop/p/itmc76ec3e8002b4?pid=COMH9PHPRY2KUCGG&lid=LSTCOMH9PHPRY2KUCGGMW1YZ7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_431&otracker=search&fm=organic&iid=en_5tKE0cMQACgpdJty07e_CDtpIHBxOHlF1Sm1vLyezjTQrJCTpdNXjwoOUd6szVCM82OfLh0P8_SMrrXCEcjDwvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=m2npvfk4hs0000001746682129905&qH=312f91285e048e09,Upto 12.3 Hours,1.46 Kg,Not found,39.62 cm (15.6 Inch)
HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5330TU|15-fd0111TU Thin and...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty,4.3,"₹46,190₹62,52626% off",https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15s-fq5330tu-15-fd0111tu-thin-light-laptop/p/itm5b5f94f7b044c?pid=COMGXNZGJV3MEMWM&lid=LSTCOMGXNZGJV3MEMWMMNYA0K&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_432&otracker=search&fm=organic&iid=en_5tKE0cMQACgpdJty07e_CDtpIHBxOHlF1Sm1vLyezjSk4wdAg9zYRsyCQOm6ghUb8rB70bNVCiCdgdy4lBudKYE8waCTrWcncKeK_ydPfoM%3D&ppt=pp&ppn=pp&ssid=m2npvfk4hs0000001746682129905&qH=312f91285e048e09,Not found,1.69 Kg,HP True Vision 720p HD camera with temporal noise reduction and integrated dual array digital microphones,39.62 cm (15.6 inch)
Lenovo V15 G2 Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) V15 ITL G2 Th...,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 Inch) DisplayNo1 Year Onsite Warranty + 1 Year Accidental Damage Protection Add On,4.1,"₹40,890₹60,12031% off",https://www.flipkart.com/lenovo-v15-g2-intel-core-i3-11th-gen-1115g4-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-itl-thin-light-laptop/p/itm930d2b10f8362?pid=COMGHTE8UQZ6BADN&lid=LSTCOMGHTE8UQZ6BADNEEBNVU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_433&otracker=search&fm=organic&iid=ea5a337d-3a94-444b-b6bb-3992d6fdcd51.COMGHTE8UQZ6BADN.SEARCH&ppt=pp&ppn=pp&ssid=q8wqtsthf40000001746682209840&qH=312f91285e048e09,2 Cell,1.7 kg,"1MP HD with Array Microphone, with Thinkshutter",39.62 cm (15.6 Inch)
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 H...",Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,3.8,"₹70,999₹74,9905% off",https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-x1504za-nj542ws-thin-light-laptop/p/itm200184e4e0443?pid=COMH2TPS7NR6BDYW&lid=LSTCOMH2TPS7NR6BDYWPNQSZS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_434&otracker=search&fm=organic&iid=ea5a337d-3a94-444b-b6bb-3992d6fdcd51.COMH2TPS7NR6BDYW.SEARCH&ppt=pp&ppn=pp&ssid=q8wqtsthf40000001746682209840&qH=312f91285e048e09,Not found,1.70 Kg,720p HD camera With privacy shutter,39.62 cm (15.6 Inch)
DELL Inspiron 3520 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thi...,"Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayWindows 11, Microsoft Office1 Year Onsite Hardware Service",3.7,"₹38,990₹58,99033% off",https://www.flipkart.com/dell-inspiron-3520-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm0c93229d052fe?pid=COMGSSTUYKHTQDJF&lid=LSTCOMGSSTUYKHTQDJFVEHOWO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_435&otracker=search&fm=organic&iid=ea5a337d-3a94-444b-b6bb-3992d6fdcd51.COMGSSTUYKHTQDJF.SEARCH&ppt=pp&ppn=pp&ssid=q8wqtsthf40000001746682209840&qH=312f91285e048e09,3 Cell,1.65 Kg,HD Camera,39.62 cm (15.6 Inch)
